name,cases,date,day,diff
Luxembourg,335,2020-03-19,2,1.6502463054187193
Luxembourg,484,2020-03-20,3,1.4447761194029851
Malaysia,19,2020-02-13,-9,NA
Malaysia,22,2020-02-15,-8,1.1578947368421053
Malaysia,25,2020-02-28,-7,1.1363636363636365
Malaysia,29,2020-03-01,-6,1.16
Malaysia,50,2020-03-04,-5,1.7241379310344827
Malaysia,55,2020-03-05,-4,1.1
Malaysia,83,2020-03-06,-3,1.509090909090909
Malaysia,93,2020-03-07,-2,1.1204819277108433
Malaysia,99,2020-03-08,-1,1.064516129032258
Malaysia,117,2020-03-09,0,1.1818181818181819
Malaysia,129,2020-03-10,1,1.1025641025641026
Malaysia,149,2020-03-11,2,1.1550387596899225
Malaysia,158,2020-03-13,3,1.0604026845637584
Malaysia,238,2020-03-14,4,1.5063291139240507
Malaysia,553,2020-03-16,5,2.323529411764706
Malaysia,673,2020-03-17,6,1.216998191681736
Malaysia,790,2020-03-18,7,1.173848439821694
Malaysia,900,2020-03-19,8,1.139240506329114
Malaysia,1183,2020-03-21,9,1.3144444444444445
Malta,12,2020-03-13,-11,NA
Malta,18,2020-03-15,-10,1.5
Malta,21,2020-03-16,-9,1.1666666666666667
Malta,30,2020-03-17,-8,1.4285714285714286
Malta,38,2020-03-18,-7,1.2666666666666666
Malta,48,2020-03-19,-6,1.263157894736842
Malta,64,2020-03-20,-5,1.3333333333333333
Mexico,6,2020-03-07,-7,NA
Mexico,7,2020-03-08,-6,1.1666666666666667
Mexico,12,2020-03-12,-5,1.7142857142857142
Mexico,41,2020-03-15,-4,3.4166666666666665
Mexico,53,2020-03-16,-3,1.2926829268292683
Mexico,82,2020-03-17,-2,1.5471698113207548
Mexico,93,2020-03-18,-1,1.1341463414634145
Mexico,118,2020-03-19,0,1.2688172043010753
Mexico,164,2020-03-20,1,1.3898305084745763
Moldova,12,2020-03-15,-7,NA
Moldova,23,2020-03-16,-6,1.9166666666666667
Moldova,30,2020-03-17,-5,1.3043478260869565
Moldova,36,2020-03-19,-4,1.2
Moldova,49,2020-03-20,-3,1.3611111111111112
Moldova,66,2020-03-21,-2,1.346938775510204
Morocco,6,2020-03-12,-9,NA
Morocco,18,2020-03-15,-8,3
Morocco,37,2020-03-16,-7,2.0555555555555554
Morocco,49,2020-03-18,-6,1.3243243243243243
Morocco,58,2020-03-19,-5,1.183673469387755
Morocco,77,2020-03-20,-4,1.3275862068965518
Netherlands,10,2020-03-01,-4,NA
Netherlands,18,2020-03-02,-3,1.8
Netherlands,38,2020-03-04,-2,2.111111111111111
Netherlands,82,2020-03-05,-1,2.1578947368421053
Netherlands,128,2020-03-06,0,1.5609756097560976
Netherlands,188,2020-03-07,1,1.46875
Netherlands,265,2020-03-08,2,1.4095744680851063
Netherlands,382,2020-03-10,3,1.441509433962264
Netherlands,503,2020-03-11,4,1.3167539267015707
Netherlands,804,2020-03-13,5,1.5984095427435387
Netherlands,959,2020-03-14,6,1.1927860696517414
Netherlands,1413,2020-03-16,7,1.4734098018769552
Netherlands,1705,2020-03-17,8,1.2066525123849965
Netherlands,2051,2020-03-18,9,1.202932551319648
Netherlands,2460,2020-03-19,10,1.1994149195514383
Netherlands,2994,2020-03-20,11,1.2170731707317073
New Zealand,4,2020-03-06,-10,NA
New Zealand,5,2020-03-07,-9,1.25
New Zealand,8,2020-03-15,-8,1.6
New Zealand,10,2020-03-16,-7,1.25
New Zealand,11,2020-03-17,-6,1.1
New Zealand,20,2020-03-18,-5,1.8181818181818181
New Zealand,28,2020-03-19,-4,1.4
New Zealand,53,2020-03-20,-3,1.8928571428571428
North Macedonia,24,2020-03-17,-5,NA
North Macedonia,31,2020-03-18,-4,1.2916666666666667
North Macedonia,42,2020-03-19,-3,1.3548387096774193
North Macedonia,67,2020-03-20,-2,1.5952380952380953
Norway,15,2020-02-29,-5,NA
Norway,19,2020-03-01,-4,1.2666666666666666
Norway,25,2020-03-02,-3,1.3157894736842106
Norway,48,2020-03-04,-2,1.92
Norway,72,2020-03-05,-1,1.5
Norway,101,2020-03-06,0,1.4027777777777777
Norway,156,2020-03-07,1,1.5445544554455446
Norway,174,2020-03-08,2,1.1153846153846154
Norway,176,2020-03-09,3,1.0114942528735633
Norway,400,2020-03-10,4,2.272727272727273
Norway,596,2020-03-11,5,1.49
Norway,629,2020-03-12,6,1.0553691275167785
Norway,876,2020-03-13,7,1.3926868044515104
Norway,1042,2020-03-14,8,1.1894977168949772
Norway,1120,2020-03-15,9,1.0748560460652592
Norway,1256,2020-03-16,10,1.1214285714285714
Norway,1444,2020-03-17,11,1.1496815286624205
Norway,1479,2020-03-18,12,1.0242382271468145
Norway,1775,2020-03-19,13,1.200135226504395
Norway,1781,2020-03-20,14,1.003380281690141
Norway,1975,2020-03-21,15,1.1089275687815834
Pakistan,16,2020-03-10,-4,NA
Pakistan,19,2020-03-11,-3,1.1875
Pakistan,21,2020-03-13,-2,1.105263157894737
Pakistan,30,2020-03-15,-1,1.4285714285714286
Pakistan,179,2020-03-16,0,5.966666666666667
Pakistan,212,2020-03-17,1,1.1843575418994414
Pakistan,301,2020-03-18,2,1.419811320754717
Pakistan,377,2020-03-19,3,1.2524916943521596
Pakistan,461,2020-03-20,4,1.2228116710875332
Pakistan,519,2020-03-21,5,1.1258134490238612
Panama,55,2020-03-16,-3,NA
Panama,69,2020-03-17,-2,1.2545454545454546
Panama,86,2020-03-18,-1,1.2463768115942029
Panama,109,2020-03-19,0,1.2674418604651163
Panama,137,2020-03-20,1,1.2568807339449541
Panama,200,2020-03-21,2,1.4598540145985401
Peru,22,2020-03-13,-3,NA
Peru,71,2020-03-15,-2,3.227272727272727
Peru,86,2020-03-16,-1,1.2112676056338028
Peru,117,2020-03-17,0,1.3604651162790697
Peru,145,2020-03-19,1,1.2393162393162394
Peru,234,2020-03-20,2,1.6137931034482758
Peru,263,2020-03-21,3,1.123931623931624
Philippines,20,2020-03-09,-3,NA
Philippines,49,2020-03-11,-2,2.45
Philippines,52,2020-03-12,-1,1.0612244897959184
Philippines,111,2020-03-14,0,2.1346153846153846
Philippines,142,2020-03-16,1,1.2792792792792793
Philippines,187,2020-03-17,2,1.3169014084507042
Philippines,193,2020-03-18,3,1.032085561497326
Philippines,217,2020-03-19,4,1.1243523316062176
Philippines,230,2020-03-20,5,1.0599078341013826
Philippines,307,2020-03-21,6,1.3347826086956522
Poland,16,2020-03-09,-5,NA
Poland,22,2020-03-10,-4,1.375
Poland,27,2020-03-11,-3,1.2272727272727273
Poland,47,2020-03-12,-2,1.7407407407407407
Poland,64,2020-03-13,-1,1.3617021276595744
Poland,125,2020-03-15,0,1.953125
Poland,177,2020-03-16,1,1.416
Poland,221,2020-03-17,2,1.2485875706214689
Poland,287,2020-03-18,3,1.2986425339366516
Poland,325,2020-03-19,4,1.132404181184669
Poland,425,2020-03-20,5,1.3076923076923077
Portugal,21,2020-03-07,-5,NA
Portugal,30,2020-03-08,-4,1.4285714285714286
Portugal,39,2020-03-10,-3,1.3
Portugal,59,2020-03-11,-2,1.5128205128205128
Portugal,78,2020-03-13,-1,1.3220338983050848
Portugal,169,2020-03-15,0,2.1666666666666665
Portugal,331,2020-03-16,1,1.9585798816568047
Portugal,448,2020-03-17,2,1.353474320241692
Portugal,785,2020-03-19,3,1.7522321428571428
Portugal,1020,2020-03-20,4,1.2993630573248407
Qatar,8,2020-03-04,-5,NA
Qatar,12,2020-03-07,-4,1.5
Qatar,15,2020-03-08,-3,1.25
Qatar,18,2020-03-09,-2,1.2
Qatar,24,2020-03-10,-1,1.3333333333333333
Qatar,238,2020-03-11,0,9.916666666666666
Qatar,262,2020-03-12,1,1.1008403361344539
Qatar,337,2020-03-14,2,1.286259541984733
Qatar,401,2020-03-16,3,1.1899109792284865
Qatar,442,2020-03-17,4,1.1022443890274314
Qatar,452,2020-03-19,5,1.0226244343891402
Qatar,470,2020-03-20,6,1.0398230088495575
Romania,8,2020-03-06,-7,NA
Romania,13,2020-03-07,-6,1.625
Romania,14,2020-03-08,-5,1.0769230769230769
Romania,25,2020-03-10,-4,1.7857142857142858
Romania,32,2020-03-11,-3,1.28
Romania,48,2020-03-12,-2,1.5
Romania,64,2020-03-13,-1,1.3333333333333333
Romania,123,2020-03-15,0,1.921875
Romania,168,2020-03-16,1,1.3658536585365855
Romania,217,2020-03-18,2,1.2916666666666667
Romania,277,2020-03-19,3,1.2764976958525345
Romania,308,2020-03-20,4,1.111913357400722
Russia,28,2020-03-12,-4,NA
Russia,34,2020-03-13,-3,1.2142857142857142
Russia,59,2020-03-14,-2,1.7352941176470589
Russia,93,2020-03-16,-1,1.576271186440678
Russia,114,2020-03-17,0,1.2258064516129032
Russia,147,2020-03-18,1,1.2894736842105263
Russia,199,2020-03-20,2,1.3537414965986394
Russia,253,2020-03-21,3,1.271356783919598
San Marino,36,2020-03-09,-4,NA
San Marino,49,2020-03-10,-3,1.3611111111111112
San Marino,62,2020-03-11,-2,1.2653061224489797
San Marino,77,2020-03-13,-1,1.2419354838709677
San Marino,101,2020-03-15,0,1.3116883116883118
San Marino,109,2020-03-16,1,1.0792079207920793
San Marino,115,2020-03-17,2,1.055045871559633
San Marino,126,2020-03-18,3,1.0956521739130434
San Marino,140,2020-03-19,4,1.1111111111111112
San Marino,151,2020-03-21,5,1.0785714285714285
Saudi Arabia,7,2020-03-07,-5,NA
Saudi Arabia,11,2020-03-08,-4,1.5714285714285714
Saudi Arabia,15,2020-03-09,-3,1.3636363636363635
Saudi Arabia,45,2020-03-11,-2,3
Saudi Arabia,62,2020-03-13,-1,1.3777777777777778
Saudi Arabia,118,2020-03-15,0,1.903225806451613
Saudi Arabia,133,2020-03-16,1,1.1271186440677967
Saudi Arabia,171,2020-03-17,2,1.2857142857142858
Saudi Arabia,238,2020-03-18,3,1.391812865497076
Saudi Arabia,274,2020-03-20,4,1.1512605042016806
Saudi Arabia,344,2020-03-21,5,1.2554744525547445
Serbia,19,2020-03-12,-7,NA
Serbia,31,2020-03-13,-6,1.631578947368421
Serbia,46,2020-03-15,-5,1.4838709677419355
Serbia,55,2020-03-16,-4,1.1956521739130435
Serbia,72,2020-03-17,-3,1.309090909090909
Serbia,89,2020-03-18,-2,1.2361111111111112
Serbia,97,2020-03-19,-1,1.0898876404494382
Serbia,135,2020-03-20,0,1.3917525773195876
Serbia,149,2020-03-21,1,1.1037037037037036
Singapore,45,2020-02-10,-17,NA
Singapore,47,2020-02-11,-16,1.0444444444444445
Singapore,50,2020-02-12,-15,1.0638297872340425
Singapore,58,2020-02-13,-14,1.16
Singapore,67,2020-02-14,-13,1.1551724137931034
Singapore,72,2020-02-15,-12,1.0746268656716418
Singapore,75,2020-02-16,-11,1.0416666666666667
Singapore,77,2020-02-17,-10,1.0266666666666666
Singapore,81,2020-02-18,-9,1.051948051948052
Singapore,84,2020-02-19,-8,1.037037037037037
Singapore,85,2020-02-20,-7,1.0119047619047619
Singapore,86,2020-02-21,-6,1.011764705882353
Singapore,89,2020-02-22,-5,1.0348837209302326
Singapore,90,2020-02-24,-4,1.0112359550561798
Singapore,91,2020-02-25,-3,1.011111111111111
Singapore,93,2020-02-26,-2,1.021978021978022
Singapore,96,2020-02-27,-1,1.032258064516129
Singapore,102,2020-02-29,0,1.0625
Singapore,106,2020-03-01,1,1.0392156862745099
Singapore,108,2020-03-02,2,1.0188679245283019
Singapore,110,2020-03-04,3,1.0185185185185186
Singapore,117,2020-03-05,4,1.0636363636363637
Singapore,130,2020-03-06,5,1.1111111111111112
Singapore,138,2020-03-07,6,1.0615384615384615
Singapore,150,2020-03-08,7,1.0869565217391304
Singapore,166,2020-03-10,8,1.1066666666666667
Singapore,178,2020-03-11,9,1.072289156626506
Singapore,200,2020-03-13,10,1.1235955056179776
Singapore,212,2020-03-14,11,1.06
Singapore,226,2020-03-16,12,1.0660377358490567
Singapore,266,2020-03-17,13,1.176991150442478
Singapore,313,2020-03-18,14,1.1766917293233083
Singapore,345,2020-03-19,15,1.1022364217252396
Singapore,385,2020-03-20,16,1.1159420289855073
Slovakia,10,2020-03-12,-6,NA
Slovakia,21,2020-03-13,-5,2.1
Slovakia,44,2020-03-15,-4,2.0952380952380953
Slovakia,61,2020-03-16,-3,1.3863636363636365
Slovakia,72,2020-03-17,-2,1.180327868852459
Slovakia,97,2020-03-18,-1,1.3472222222222223
Slovakia,105,2020-03-19,0,1.0824742268041236
Slovakia,123,2020-03-20,1,1.1714285714285715
Slovakia,137,2020-03-21,2,1.113821138211382
Slovenia,31,2020-03-10,-3,NA
Slovenia,57,2020-03-12,-2,1.8387096774193548
Slovenia,96,2020-03-13,-1,1.6842105263157894
Slovenia,181,2020-03-15,0,1.8854166666666667
Slovenia,219,2020-03-16,1,1.2099447513812154
Slovenia,275,2020-03-17,2,1.2557077625570776
Slovenia,286,2020-03-19,3,1.04
Slovenia,319,2020-03-20,4,1.1153846153846154
South Africa,13,2020-03-11,-6,NA
South Africa,17,2020-03-12,-5,1.3076923076923077
South Africa,16,2020-03-13,-4,0.9411764705882353
South Africa,38,2020-03-15,-3,2.375
South Africa,62,2020-03-16,-2,1.631578947368421
South Africa,85,2020-03-17,-1,1.3709677419354838
South Africa,116,2020-03-18,0,1.3647058823529412
South Africa,150,2020-03-19,1,1.293103448275862
South Africa,202,2020-03-20,2,1.3466666666666667
South Korea,29,2020-02-15,-5,NA
South Korea,30,2020-02-16,-4,1.0344827586206897
South Korea,31,2020-02-17,-3,1.0333333333333334
South Korea,46,2020-02-18,-2,1.4838709677419355
South Korea,82,2020-02-19,-1,1.7826086956521738
South Korea,156,2020-02-20,0,1.9024390243902438
South Korea,346,2020-02-21,1,2.217948717948718
South Korea,556,2020-02-22,2,1.606936416184971
South Korea,763,2020-02-23,3,1.3723021582733812
South Korea,893,2020-02-24,4,1.1703800786369594
South Korea,1146,2020-02-25,5,1.2833146696528555
South Korea,1595,2020-02-26,6,1.3917975567190226
South Korea,2022,2020-02-27,7,1.2677115987460814
South Korea,2931,2020-02-28,8,1.4495548961424332
South Korea,3526,2020-02-29,9,1.2030023882633913
South Korea,4212,2020-03-01,10,1.1945547362450368
South Korea,4812,2020-03-02,11,1.1424501424501425
South Korea,5186,2020-03-03,12,1.0777223607647548
South Korea,5621,2020-03-04,13,1.0838796760509062
South Korea,6088,2020-03-05,14,1.0830813022593844
South Korea,6593,2020-03-06,15,1.0829500657030224
South Korea,7041,2020-03-07,16,1.067950856969513
South Korea,7313,2020-03-08,17,1.0386308762959806
South Korea,7478,2020-03-09,18,1.0225625598249692
South Korea,7513,2020-03-10,19,1.0046803958277615
South Korea,7755,2020-03-11,20,1.0322108345534406
South Korea,7869,2020-03-12,21,1.0147001934235977
South Korea,7979,2020-03-13,22,1.013978904562206
South Korea,8086,2020-03-14,23,1.0134102017796716
South Korea,8162,2020-03-15,24,1.0093989611674499
South Korea,8236,2020-03-16,25,1.0090664052928204
South Korea,8320,2020-03-17,26,1.010199125789218
South Korea,8413,2020-03-18,27,1.0111778846153847
South Korea,8565,2020-03-19,28,1.018067276833472
South Korea,8652,2020-03-20,29,1.0101576182136602
South Korea,8799,2020-03-21,30,1.016990291262136
Spain,13,2020-02-26,-5,NA
Spain,25,2020-02-27,-4,1.9230769230769231
Spain,32,2020-02-28,-3,1.28
Spain,58,2020-02-29,-2,1.8125
Spain,84,2020-03-01,-1,1.4482758620689655
Spain,120,2020-03-02,0,1.4285714285714286
Spain,202,2020-03-04,1,1.6833333333333333
Spain,248,2020-03-05,2,1.2277227722772277
Spain,296,2020-03-06,3,1.1935483870967742
Spain,500,2020-03-07,4,1.6891891891891893
Spain,673,2020-03-08,5,1.346
Spain,1231,2020-03-09,6,1.8291233283803863
Spain,1674,2020-03-10,7,1.3598700243704305
Spain,2222,2020-03-11,8,1.3273596176821982
Spain,3059,2020-03-12,9,1.3766876687668768
Spain,4209,2020-03-13,10,1.3759398496240602
Spain,6043,2020-03-14,11,1.4357329531955334
Spain,6391,2020-03-15,12,1.057587291080589
Spain,9942,2020-03-16,13,1.5556250977937724
Spain,11826,2020-03-17,14,1.1894990947495474
Spain,14746,2020-03-18,15,1.2469135802469136
Spain,18077,2020-03-19,16,1.2258917672589176
Spain,20410,2020-03-20,17,1.1290590252807435
Spain,21571,2020-03-21,18,1.0568838804507594
Sri Lanka,44,2020-03-17,-5,NA
Sri Lanka,50,2020-03-19,-4,1.1363636363636365
Sri Lanka,72,2020-03-20,-3,1.44
Sweden,13,2020-02-29,-5,NA
Sweden,14,2020-03-01,-4,1.0769230769230769
Sweden,15,2020-03-02,-3,1.0714285714285714
Sweden,52,2020-03-04,-2,3.466666666666667
Sweden,90,2020-03-05,-1,1.7307692307692308
Sweden,136,2020-03-06,0,1.511111111111111
Sweden,161,2020-03-07,1,1.1838235294117647
Sweden,203,2020-03-08,2,1.2608695652173914
Sweden,326,2020-03-10,3,1.6059113300492611
Sweden,500,2020-03-11,4,1.5337423312883436
Sweden,727,2020-03-13,5,1.454
Sweden,948,2020-03-14,6,1.3039889958734525
Sweden,961,2020-03-15,7,1.0137130801687764
Sweden,1032,2020-03-16,8,1.0738813735691988
Sweden,1191,2020-03-17,9,1.1540697674418605
Sweden,1279,2020-03-18,10,1.073887489504618
Sweden,1423,2020-03-19,11,1.1125879593432368
Sweden,1623,2020-03-21,12,1.140548137737175
Switzerland,24,2020-03-01,-3,NA
Switzerland,30,2020-03-02,-2,1.25
Switzerland,80,2020-03-04,-1,2.6666666666666665
Switzerland,210,2020-03-06,0,2.625
Switzerland,264,2020-03-07,1,1.2571428571428571
Switzerland,332,2020-03-08,2,1.2575757575757576
Switzerland,374,2020-03-09,3,1.1265060240963856
Switzerland,491,2020-03-10,4,1.3128342245989304
Switzerland,642,2020-03-11,5,1.3075356415478616
Switzerland,854,2020-03-12,6,1.3302180685358256
Switzerland,1355,2020-03-14,7,1.5866510538641687
Switzerland,2200,2020-03-16,8,1.6236162361623616
Switzerland,2700,2020-03-17,9,1.2272727272727273
Switzerland,3028,2020-03-18,10,1.1214814814814815
Switzerland,4161,2020-03-19,11,1.3741743725231175
Switzerland,5336,2020-03-20,12,1.2823840422975246
Switzerland,5544,2020-03-21,13,1.0389805097451275
Taiwan,28,2020-02-23,-16,NA
Taiwan,30,2020-02-24,-15,1.0714285714285714
Taiwan,31,2020-02-25,-14,1.0333333333333334
Taiwan,32,2020-02-26,-13,1.032258064516129
Taiwan,34,2020-02-28,-12,1.0625
Taiwan,39,2020-02-29,-11,1.1470588235294117
Taiwan,40,2020-03-01,-10,1.0256410256410255
Taiwan,41,2020-03-02,-9,1.025
Taiwan,42,2020-03-04,-8,1.024390243902439
Taiwan,45,2020-03-06,-7,1.0714285714285714
Taiwan,48,2020-03-11,-6,1.0666666666666667
Taiwan,49,2020-03-12,-5,1.0208333333333333
Taiwan,50,2020-03-13,-4,1.0204081632653061
Taiwan,53,2020-03-15,-3,1.06
Taiwan,67,2020-03-16,-2,1.2641509433962264
Taiwan,77,2020-03-17,-1,1.1492537313432836
Taiwan,100,2020-03-18,0,1.2987012987012987
Taiwan,108,2020-03-19,1,1.08
Taiwan,135,2020-03-20,2,1.25
Thailand,35,2020-02-17,-11,NA
Thailand,37,2020-02-25,-10,1.0571428571428572
Thailand,40,2020-02-26,-9,1.0810810810810811
Thailand,41,2020-02-28,-8,1.025
Thailand,42,2020-02-29,-7,1.024390243902439
Thailand,43,2020-03-02,-6,1.0238095238095237
Thailand,47,2020-03-05,-5,1.0930232558139534
Thailand,50,2020-03-09,-4,1.0638297872340425
Thailand,59,2020-03-11,-3,1.18
Thailand,70,2020-03-12,-2,1.1864406779661016
Thailand,75,2020-03-13,-1,1.0714285714285714
Thailand,114,2020-03-15,0,1.52
Thailand,147,2020-03-16,1,1.2894736842105263
Thailand,177,2020-03-17,2,1.2040816326530612
Thailand,212,2020-03-18,3,1.1977401129943503
Thailand,272,2020-03-19,4,1.2830188679245282
Thailand,322,2020-03-20,5,1.1838235294117647
Thailand,411,2020-03-21,6,1.2763975155279503
Turkey,47,2020-03-16,-2,NA
Turkey,98,2020-03-17,-1,2.0851063829787235
Turkey,191,2020-03-18,0,1.9489795918367347
Turkey,670,2020-03-20,1,3.507853403141361
United Arab Emirates,113,2020-03-18,0,NA
United Arab Emirates,140,2020-03-20,1,1.238938053097345
United Kingdom,13,2020-02-23,-8,NA
United Kingdom,16,2020-02-27,-7,1.2307692307692308
United Kingdom,20,2020-02-28,-6,1.25
United Kingdom,23,2020-02-29,-5,1.15
United Kingdom,36,2020-03-01,-4,1.565217391304348
United Kingdom,40,2020-03-02,-3,1.1111111111111112
United Kingdom,41,2020-03-03,-2,1.025
United Kingdom,85,2020-03-04,-1,2.073170731707317
United Kingdom,116,2020-03-05,0,1.3647058823529412
United Kingdom,164,2020-03-06,1,1.4137931034482758
United Kingdom,209,2020-03-07,2,1.274390243902439
United Kingdom,273,2020-03-08,3,1.30622009569378
United Kingdom,319,2020-03-09,4,1.1684981684981686
United Kingdom,383,2020-03-10,5,1.2006269592476488
United Kingdom,456,2020-03-11,6,1.1906005221932114
United Kingdom,590,2020-03-13,7,1.293859649122807
United Kingdom,1140,2020-03-14,8,1.9322033898305084
United Kingdom,1372,2020-03-15,9,1.2035087719298245
United Kingdom,1543,2020-03-16,10,1.1246355685131195
United Kingdom,1950,2020-03-17,11,1.2637718729747245
United Kingdom,2626,2020-03-18,12,1.3466666666666667
United Kingdom,3269,2020-03-19,13,1.2448591012947448
United Kingdom,3983,2020-03-20,14,1.2184154175588866
United States,16,2020-02-20,-8,NA
United States,35,2020-02-21,-7,2.1875
United States,53,2020-02-24,-6,1.5142857142857142
United States,57,2020-02-25,-5,1.0754716981132075
United States,60,2020-02-26,-4,1.0526315789473684
United States,64,2020-02-28,-3,1.0666666666666667
United States,69,2020-02-29,-2,1.078125
United States,84,2020-03-01,-1,1.2173913043478262
United States,103,2020-03-02,0,1.2261904761904763
United States,154,2020-03-04,1,1.4951456310679612
United States,198,2020-03-05,2,1.2857142857142858
United States,309,2020-03-06,3,1.5606060606060606
United States,420,2020-03-07,4,1.3592233009708738
United States,534,2020-03-08,5,1.2714285714285714
United States,551,2020-03-09,6,1.0318352059925093
United States,975,2020-03-10,7,1.7695099818511797
United States,1179,2020-03-11,8,1.2092307692307693
United States,1336,2020-03-12,9,1.1331636980491941
United States,1832,2020-03-13,10,1.3712574850299402
United States,2663,2020-03-14,11,1.4536026200873362
United States,3626,2020-03-15,12,1.3616222305670296
United States,4524,2020-03-16,13,1.2476558190843905
United States,6133,2020-03-17,14,1.355658709106985
United States,8715,2020-03-18,15,1.4210011413663786
United States,13049,2020-03-19,16,1.4973034997131383
United States,18931,2020-03-20,17,1.450762510537206
United States,19862,2020-03-21,18,1.0491785959537268
Vietnam,16,2020-02-13,-15,NA
Vietnam,20,2020-03-07,-14,1.25
Vietnam,30,2020-03-08,-13,1.5
Vietnam,31,2020-03-09,-12,1.0333333333333334
Vietnam,37,2020-03-11,-11,1.1935483870967742
Vietnam,39,2020-03-12,-10,1.054054054054054
Vietnam,44,2020-03-13,-9,1.1282051282051282
Vietnam,49,2020-03-15,-8,1.1136363636363635
Vietnam,57,2020-03-16,-7,1.163265306122449
Vietnam,61,2020-03-17,-6,1.0701754385964912
Vietnam,68,2020-03-18,-5,1.1147540983606556
Vietnam,76,2020-03-19,-4,1.1176470588235294
Vietnam,87,2020-03-20,-3,1.144736842105263
China,2877,2020-01-27,0,NA
China,5509,2020-01-28,1,1.9148418491484185
China,6087,2020-01-29,2,1.10491922308949
China,8141,2020-01-30,3,1.3374404468539511
China,9802,2020-01-31,4,1.204028989067682
China,11891,2020-02-01,5,1.213119771475209
China,16630,2020-02-02,6,1.3985367084349507
China,19716,2020-02-03,7,1.1855682501503306
China,23707,2020-02-04,8,1.2024244268614324
China,27440,2020-02-05,9,1.1574640401569156
China,30587,2020-02-06,10,1.1146865889212827
China,34110,2020-02-07,11,1.1151796514859253
China,36814,2020-02-08,12,1.0792729404866608
China,39829,2020-02-09,13,1.0818981909056338
China,42354,2020-02-10,14,1.0633960179768511
China,44386,2020-02-11,15,1.0479765783633186
China,44759,2020-02-12,16,1.00840355066913
China,59895,2020-02-13,17,1.3381666257065619
China,66358,2020-02-14,18,1.107905501293931
China,68413,2020-02-15,19,1.0309683836161427
China,70513,2020-02-16,20,1.0306959203660122
China,72434,2020-02-17,21,1.0272432033809369
China,74211,2020-02-18,22,1.0245326780241324
China,74619,2020-02-19,23,1.0054978372478474
China,75077,2020-02-20,24,1.0061378469290663
China,75550,2020-02-21,25,1.0063001984629114
China,77001,2020-02-22,26,1.019205823957644
China,77022,2020-02-23,27,1.0002727237308606
China,77241,2020-02-24,28,1.0028433434603101
China,77754,2020-02-25,29,1.0066415504718997
China,78166,2020-02-26,30,1.0052987627646166
China,78600,2020-02-27,31,1.005552286160223
China,78928,2020-02-28,32,1.0041730279898218
China,79356,2020-02-29,33,1.0054226636934929
China,79932,2020-03-01,34,1.0072584303644336
China,80136,2020-03-02,35,1.0025521693439423
China,80261,2020-03-03,36,1.0015598482579615
China,80386,2020-03-04,37,1.001557418920771
China,80537,2020-03-05,38,1.0018784365436768
China,80690,2020-03-06,39,1.0018997479419398
China,80770,2020-03-07,40,1.0009914487544924
China,80823,2020-03-08,41,1.000656184226817
China,80860,2020-03-09,42,1.0004577904804326
China,80887,2020-03-10,43,1.0003339104625277
China,80921,2020-03-11,44,1.0004203394859494
China,80932,2020-03-12,45,1.0001359350477625
China,80945,2020-03-13,46,1.0001606286759255
China,80977,2020-03-14,47,1.000395330162456
China,81003,2020-03-15,48,1.0003210788248516
China,81033,2020-03-16,49,1.0003703566534572
China,81058,2020-03-17,50,1.0003085162834895
China,81102,2020-03-18,51,1.0005428211897653
China,81156,2020-03-19,52,1.00066582821632
China,81250,2020-03-20,53,1.0011582630982305
